REF_DATE,GEO,DGUID,Products,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2022-07,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,2.11,,,,2
2022-07,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,2.39,,,,2
2022-07,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,2.08,,,,2
2022-07,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,2.14,,,,2
2022-07,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,2.13,,,,2
2022-07,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,2.17,,,,2
2022-07,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.32,,,,2
2022-08,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,2.18,,,,2
2022-08,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,1.95,,,,2
2022-08,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.97,,,,2
2022-08,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,1.94,,,,2
2022-08,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,2.05,,,,2
2022-08,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,2.48,,,,2
2022-08,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,2.10,,,,2
2022-08,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,2.03,,,,2
2022-08,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,2.01,,,,2
2022-08,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,2.09,,,,2
2022-08,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.25,,,,2
2022-09,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,1.74,,,,2
2022-09,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,1.56,,,,2
2022-09,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.52,,,,2
2022-09,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,1.52,,,,2
2022-09,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,1.57,,,,2
2022-09,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,1.72,,,,2
2022-09,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,1.84,,,,2
2022-09,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,1.47,,,,2
2022-09,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,1.52,,,,2
2022-09,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,1.55,,,,2
2022-09,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,1.85,,,,2
2022-10,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,1.81,,,,2
2022-10,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,1.85,,,,2
2022-10,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.80,,,,2
2022-10,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,1.79,,,,2
2022-10,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,1.75,,,,2
2022-10,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,1.61,,,,2
2022-10,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,1.96,,,,2
2022-10,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,1.55,,,,2
2022-10,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,1.58,,,,2
2022-10,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,1.69,,,,2
2022-10,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,1.89,,,,2
2022-11,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,1.76,,,,2
2022-11,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,1.94,,,,2
2022-11,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.80,,,,2
2022-11,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,1.83,,,,2
2022-11,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,1.84,,,,2
2022-11,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,1.59,,,,2
2022-11,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,1.88,,,,2
2022-11,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,1.51,,,,2
2022-11,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,1.62,,,,2
2022-11,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,1.62,,,,2
2022-11,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,1.88,,,,2
2022-12,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,1.87,,,,2
2022-12,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,1.86,,,,2
2022-12,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.75,,,,2
2022-12,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,1.81,,,,2
2022-12,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,1.73,,,,2
2022-12,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,1.51,,,,2
2022-12,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,2.02,,,,2
2022-12,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,1.82,,,,2
2022-12,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,1.85,,,,2
2022-12,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,2.01,,,,2
2022-12,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.22,,,,2
2023-01,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,1.80,,,,2
2023-01,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,1.80,,,,2
2023-01,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.75,,,,2
2023-01,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,1.73,,,,2
2023-01,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,1.70,,,,2
2023-01,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,1.51,,,,2
2023-01,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,1.84,,,,2
2023-01,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,1.86,,,,2
2023-01,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,1.88,,,,2
2023-01,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,1.92,,,,2
2023-01,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.13,,,,2
2023-02,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,1.65,,,,2
2023-02,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,1.62,,,,2
2023-02,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.59,,,,2
2023-02,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,1.54,,,,2
2023-02,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,1.55,,,,2
2023-02,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,1.66,,,,2
2023-02,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,1.72,,,,2
2023-02,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,1.34,,,,2
2023-02,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,1.40,,,,2
2023-02,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,1.46,,,,2
2023-02,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,1.80,,,,2
2023-03,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,1.71,,,,2
2023-03,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,1.71,,,,2
2023-03,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.63,,,,2
2023-03,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,1.62,,,,2
2023-03,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,1.64,,,,2
2023-03,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,1.51,,,,2
2023-03,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,1.85,,,,2
2023-03,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,1.45,,,,2
2023-03,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,1.59,,,,2
2023-03,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,1.56,,,,2
2023-03,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,1.97,,,,2
2023-04,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,2.06,,,,2
2023-04,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,1.83,,,,2
2023-04,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.78,,,,2
2023-04,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,1.75,,,,2
2023-04,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,1.86,,,,2
2023-04,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,2.19,,,,2
2023-04,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,2.09,,,,2
2023-04,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,1.72,,,,2
2023-04,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,1.85,,,,2
2023-04,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,1.89,,,,2
2023-04,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.16,,,,2
2023-05,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,1.95,,,,2
2023-05,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,1.80,,,,2
2023-05,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.77,,,,2
2023-05,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,1.66,,,,2
2023-05,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,1.82,,,,2
2023-05,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,2.08,,,,2
2023-05,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,1.99,,,,2
2023-05,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,1.63,,,,2
2023-05,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,1.69,,,,2
2023-05,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,1.79,,,,2
2023-05,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.02,,,,2
2023-06,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,2.01,,,,2
2023-06,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,1.90,,,,2
2023-06,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.80,,,,2
2023-06,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,1.78,,,,2
2023-06,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,1.90,,,,2
2023-06,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,2.22,,,,2
2023-06,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,2.03,,,,2
2023-06,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,1.58,,,,2
2023-06,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,1.68,,,,2
2023-06,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,1.77,,,,2
2023-06,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.05,,,,2
2023-07,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,2.02,,,,2
2023-07,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,1.96,,,,2
2023-07,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.86,,,,2
2023-07,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,1.84,,,,2
2023-07,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,1.92,,,,2
2023-07,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,2.06,,,,2
2023-07,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,2.04,,,,2
2023-07,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,1.73,,,,2
2023-07,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,1.80,,,,2
2023-07,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,1.86,,,,2
2023-07,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.16,,,,2
2023-08,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,2.18,,,,2
2023-08,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,2.06,,,,2
2023-08,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.89,,,,2
2023-08,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,1.89,,,,2
2023-08,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,2.01,,,,2
2023-08,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,2.38,,,,2
2023-08,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,2.19,,,,2
2023-08,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,1.82,,,,2
2023-08,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,1.84,,,,2
2023-08,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,2.01,,,,2
2023-08,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.25,,,,2
2023-09,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,2.07,,,,2
2023-09,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,1.87,,,,2
2023-09,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.78,,,,2
2023-09,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,1.70,,,,2
2023-09,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,1.83,,,,2
2023-09,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,2.03,,,,2
2023-09,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,2.28,,,,2
2023-09,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,1.83,,,,2
2023-09,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,1.86,,,,2
2023-09,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,1.91,,,,2
2023-09,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.06,,,,2
2023-10,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,2.24,,,,2
2023-10,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,1.89,,,,2
2023-10,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.84,,,,2
2023-10,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,1.84,,,,2
2023-10,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,1.94,,,,2
2023-10,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,2.33,,,,2
2023-10,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,2.30,,,,2
2023-10,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,2.10,,,,2
2023-10,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,2.09,,,,2
2023-10,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,2.19,,,,2
2023-10,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.26,,,,2
2023-11,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,2.04,,,,2
2023-11,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,1.89,,,,2
2023-11,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.81,,,,2
2023-11,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,1.80,,,,2
2023-11,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,1.92,,,,2
2023-11,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,2.05,,,,2
2023-11,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,2.19,,,,2
2023-11,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,1.73,,,,2
2023-11,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,1.85,,,,2
2023-11,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,1.88,,,,2
2023-11,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.03,,,,2
2023-12,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,2.00,,,,2
2023-12,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,1.76,,,,2
2023-12,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.72,,,,2
2023-12,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,1.71,,,,2
2023-12,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,1.73,,,,2
2023-12,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,1.88,,,,2
2023-12,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,2.16,,,,2
2023-12,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,1.86,,,,2
2023-12,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,1.88,,,,2
2023-12,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,1.91,,,,2
2023-12,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.12,,,,2
2024-01,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,1.88,,,,2
2024-01,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,2.01,,,,2
2024-01,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.88,,,,2
2024-01,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,1.89,,,,2
2024-01,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,1.94,,,,2
2024-01,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,1.70,,,,2
2024-01,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,2.03,,,,2
2024-01,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,1.73,,,,2
2024-01,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,1.83,,,,2
2024-01,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,1.85,,,,2
2024-01,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.06,,,,2
2024-02,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,1.80,,,,2
2024-02,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,2.16,,,,2
2024-02,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,2.01,,,,2
2024-02,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,2.04,,,,2
2024-02,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,2.03,,,,2
2024-02,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,1.53,,,,2
2024-02,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,2.05,,,,2
2024-02,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,1.58,,,,2
2024-02,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,1.67,,,,2
2024-02,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,1.76,,,,2
2024-02,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.01,,,,2
2024-03,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,1.99,,,,2
2024-03,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,2.12,,,,2
2024-03,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.98,,,,2
2024-03,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,2.04,,,,2
2024-03,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,2.03,,,,2
2024-03,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,1.86,,,,2
2024-03,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,2.09,,,,2
2024-03,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,1.76,,,,2
2024-03,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,1.84,,,,2
2024-03,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,1.89,,,,2
2024-03,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.14,,,,2
2024-04,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,1.92,,,,2
2024-04,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,1.85,,,,2
2024-04,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.78,,,,2
2024-04,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,1.74,,,,2
2024-04,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,1.85,,,,2
2024-04,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,2.13,,,,2
2024-04,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,1.84,,,,2
2024-04,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,1.72,,,,2
2024-04,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,1.74,,,,2
2024-04,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,1.79,,,,2
2024-04,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,1.98,,,,2
2024-05,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,2.17,,,,2
2024-05,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,2.00,,,,2
2024-05,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,2.07,,,,2
2024-05,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,2.04,,,,2
2024-05,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,2.11,,,,2
2024-05,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,2.43,,,,2
